"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50073322","THE CIRCUS","Brooklyn","1910","CONEY ISLAND AVENUE","11230","6466280337","Latin American","2023-01-15T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area.  Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","36",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.610901550694","-73.962561085999","312","44","042000","3175209","3066170036","BK25","POINT (-73.962561085999 40.610901550694)"
"50137495","VILLAGE CHICKEN AND BURGER","Manhattan","1739","AMSTERDAM AVENUE","10031","7182246030","Chicken","2025-01-06T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","9","A","2025-01-06T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.825989073046","-73.947039656215","109","07","023100","1061376","1020610001","MN04","POINT (-73.947039656215 40.825989073046)"
"50147456","OSU-R.E GRILL","Bronx","1344","EAST GUN HILL ROAD","10469","9149245624","African","2025-09-11T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","49","C","2025-09-11T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.870726151614","-73.846775106931","211","12","035000","2056115","2045900001","BX31","POINT (-73.846775106931 40.870726151614)"
"50069122","JIN RAMEN & SUSHI","Queens","66-41","FRESH POND ROAD","11385","6467013868","Japanese","2022-09-14T00:00:00.000","Establishment re-opened by DOHMH.","04M","Live roaches in facility's food or non-food area.","Critical","13","P","2022-09-14T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Reopening Inspection","40.707656475207","-73.897503414928","405","30","061301","4087716","4036140010","QN20","POINT (-73.897503414928 40.707656475207)"
"50100801","BROOKLYN BREW CAFE","Brooklyn","310","79 STREET","11209","7188656544","Coffee/Tea","2025-06-11T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","7","A","2025-06-11T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.628451517147","-74.028561236967","310","47","006400",,"3","BK31","POINT (-74.028561236967 40.628451517147)"
"50062669","AMELIE WINE BAR","Manhattan","566","AMSTERDAM AVENUE","10024","6464227167","French","2025-07-16T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","13",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.788614973424","-73.974341872062","107","06","017500","1033211","1012350032","MN12","POINT (-73.974341872062 40.788614973424)"
"50103408","ASTORIA COFFEE SHOP","Queens","34-10","STEINWAY STREET","11101","7183617770","Coffee/Tea","2025-12-16T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","23",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.756334385567","-73.921150007333","401","22","015700","4010902","4006720025","QN70","POINT (-73.921150007333 40.756334385567)"
"50061519","NEW CHINA TUNG","Manhattan","140","5 AVENUE","10011","7186385682","Chinese","2023-03-01T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","7",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.738997796057","-73.991447670152","105","03","005400","1015455","1008207501","MN13","POINT (-73.991447670152 40.738997796057)"
"50078776","LEVAIN BAKERY","Manhattan","167","WEST   74 STREET","10023","9174643769","Bakery Products/Desserts","2024-12-06T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","18",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.779657231505","-73.980028720635","107","06","016100","1030097","1011460101","MN12","POINT (-73.980028720635 40.779657231505)"
"50120511","MOZZLAB","Brooklyn","502","HENRY STREET","11231","7185052198","Italian","2023-08-16T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","93",,,"2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.68403959972","-73.99945916113","306","39","006300","3004293","3003370017","BK33","POINT (-73.99945916113 40.68403959972)"
"50144246","GATOR","Brooklyn","105","NORMAN AVENUE","11222","2037708488","American","2025-04-24T00:00:00.000","Violations were cited in the following area(s).","10G","Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.","Not Critical","19","B","2025-04-24T00:00:00.000","2026-04-10T06:00:13.000","Pre-permit (Operational) / Re-inspection","40.725678287204","-73.951008948348","301","33","056100","3065642","3026200030","BK76","POINT (-73.951008948348 40.725678287204)"
"50054829","CHIPOTLE MEXICAN GRILL","Brooklyn","130","NORTH    4 STREET","11249","7183841785","Tex-Mex","2024-06-21T00:00:00.000","Establishment re-opened by DOHMH.","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","2","P","2024-06-21T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Reopening Inspection","40.716560968146","-73.960160330867","301","34","055300","3062367","3023510006","BK73","POINT (-73.960160330867 40.716560968146)"
"50106788","THE HUMMUS & PITA CO.","Manhattan","215","EAST   86 STREET","10028","9177480748","Mediterranean","2022-06-07T00:00:00.000","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","13","A","2022-06-07T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.77855982815","-73.953363806398","108","05","014602","1048790","1015320009","MN32","POINT (-73.953363806398 40.77855982815)"
"50086475","TEXAS CHICKEN & BURGERS","Queens","24-07","STEINWAY STREET","11103","9177450661","American","2026-01-08T00:00:00.000","Violations were cited in the following area(s).","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","29",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.768694888095","-73.911052041969","401","22","014100","4011504","4006860010","QN70","POINT (-73.911052041969 40.768694888095)"
"50137954","MORNING BAKERY","Queens","40-30","UNION STREET","11354","9293290888","Bakery Products/Desserts","2024-11-04T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","35",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.759611284583","-73.826117071242","407","20","085300","4113562","4050190080","QN22","POINT (-73.826117071242 40.759611284583)"
"50092238","LEO'S PIZZA","Brooklyn","8502","3 AVENUE","11209","7189211900","Pizza","2024-02-27T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","25",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.62418006021","-74.03077484518","310","47","006200","3153076","3060330040","BK31","POINT (-74.03077484518 40.62418006021)"
"41627341","SUBWAY","Bronx","3683","BRUCKNER BOULEVARD","10461","7188636795","Sandwiches","2026-03-23T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","30","Z","2026-03-23T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.852446046949","-73.827294045993","210","13","030000","2047464","2042390025","BX10","POINT (-73.827294045993 40.852446046949)"
"41618394","CREATE","Queens","36-03","30 AVENUE","11103","7182040333","American","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","33",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.764958420115","-73.917251797126","401","22","006502","4009272","4006300047","QN70","POINT (-73.917251797126 40.764958420115)"
"50135195","MODERN COFFEE HOUSE","Manhattan","105","EAST BROADWAY","10002","9172672333","Bakery Products/Desserts","2025-06-25T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","05D","No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.","Critical","94",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.713789981732","-73.99321844896","103","01","000800","1003535","1002820025","MN27","POINT (-73.99321844896 40.713789981732)"
"50119980","MCDONALD'S RESTAURANT","Bronx","101","EAST  170 STREET","10452","7184107827","Hamburgers","2024-06-11T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","27",,,"2026-04-10T06:00:13.000","Cycle Inspection / Initial Inspection","40.839504740406","-73.91580706121","204","16","022300","2008100","2028430069","BX63","POINT (-73.91580706121 40.839504740406)"
"50072907","MILK N' HONEY","Manhattan","12","EAST   46 STREET","10017","2127644400","Jewish/Kosher","2025-08-14T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","45","C","2025-08-14T00:00:00.000","2026-04-10T06:00:13.000","Cycle Inspection / Re-inspection","40.755733629507","-73.978357508989","105","04","009400","1035397","1012810062","MN17","POINT (-73.978357508989 40.755733629507)"
